date,close
13-Feb-17,46.3
13-Feb-17,40
14-Feb-17,45.3
14-Feb-17,43
15-Feb-17,45.8
14-Feb-17,40
16-Feb-17,45.9
15-Feb-17,40
17-Feb-17,45
17-Feb-17,45.1
16-Feb-17,38
19-Feb-17,43
17-Feb-17,40
18-Feb-17,44.3
18-Feb-17,41
19-Feb-17,45.3
18-Feb-17,41
19-Feb-17,42
20-Feb-17,45.5
20-Feb-17,43
21-Feb-17,39
21-Feb-17,45.1
20-Feb-17,41
22-Feb-17,46
22-Feb-17,44
22-Feb-17,43
21-Feb-17,42
23-Feb-17,44
23-Feb-17,45.8
22-Feb-17,43
24-Feb-17,45.1
23-Feb-17,43
25-Feb-17,45.1
24-Feb-17,41
26-Feb-17,45.6
25-Feb-17,41
27-Feb-17,46.1
26-Feb-17,42
28-Feb-17,46.1
27-Feb-17,42
1-Mar-17,41
1-Mar-17,45.7
28-Feb-17,43
1-Mar-17,43
2-Mar-17,45.8
4-Mar-17,41
3-Mar-17,45.6
2-Mar-17,43
3-Mar-17,43
4-Mar-17,45.4
5-Mar-17,46.8
4-Mar-17,45
4-Mar-17,43
5-Mar-17,48
6-Mar-17,47.6
5-Mar-17,43
5-Mar-17,44
7-Mar-17,47.6
6-Mar-17,43
9-Mar-17,47
8-Mar-17,48.3
12-Mar-17,43
7-Mar-17,42
9-Mar-17,49
11-Mar-17,44
7-Mar-17,42
8-Mar-17,41
9-Mar-17,42
10-Mar-17,48.7
11-Mar-17,47.9
12-Mar-17,36
10-Mar-17,44
11-Mar-17,45
12-Mar-17,47.1
12-Mar-17,42
13-Mar-17,46.9
13-Mar-17,39
14-Mar-17,45.3
15-Mar-17,44.5
16-Mar-17,46
14-Mar-17,40
14-Mar-17,41
15-Mar-17,42
16-Mar-17,44.2
17-Mar-17,44.4
16-Mar-17,41
16-Mar-17,42
18-Mar-17,42.4
17-Mar-17,40
19-Mar-17,44.8
18-Mar-17,37
20-Mar-17,45.7
19-Mar-17,39
21-Mar-17,46.3
20-Mar-17,39
20-Mar-17,41
22-Mar-17,45.9
23-Mar-17,42
21-Mar-17,41
21-Mar-17,40
23-Mar-17,48
22-Mar-17,39
23-Mar-17,37
23-Mar-17,41
24-Mar-17,46.2
24-Mar-17,41
25-Mar-17,46
26-Mar-17,44.2
25-Mar-17,40
26-Mar-17,36
27-Mar-17,44.5
27-Mar-17,42
28-Mar-17,43.4
27-Mar-17,36
28-Mar-17,40
30-Mar-17,34
28-Mar-17,35
28-Mar-17,41
30-Mar-17,44
29-Mar-17,45
29-Mar-17,33
29-Mar-17,40
29-Mar-17,38
30-Mar-17,45.5
31-Mar-17,47.2
30-Mar-17,38
1-Apr-17,47.3
31-Mar-17,40
2-Apr-17,47.4
3-Apr-17,41
1-Apr-17,38
3-Apr-17,46.2
2-Apr-17,38
3-Apr-17,39
4-Apr-17,45.5
5-Apr-17,45
4-Apr-17,42
4-Apr-17,40
6-Apr-17,42
6-Apr-17,44.3
5-Apr-17,35
5-Apr-17,41
7-Apr-17,44.2
6-Apr-17,39
6-Apr-17,40
8-Apr-17,45.4
7-Apr-17,40
8-Apr-17,40
9-Apr-17,46.5
9-Apr-17,43
9-Apr-17,40
11-Apr-17,39
10-Apr-17,48
11-Apr-17,48.5
10-Apr-17,40
11-Apr-17,41
13-Apr-17,44
12-Apr-17,47.5
13-Apr-17,47
12-Apr-17,40
11-Apr-17,40
12-Apr-17,35
14-Apr-17,45.9
13-Apr-17,40
14-Apr-17,39
15-Apr-17,44.7
16-Apr-17,44.4
15-Apr-17,41
17-Apr-17,43.2
17-Apr-17,41
18-Apr-17,42.4
19-Apr-17,42
18-Apr-17,42
18-Apr-17,41
20-Apr-17,45
18-Apr-17,34
19-Apr-17,43
20-Apr-17,41.6
20-Apr-17,43
20-Apr-17,42
20-Apr-17,39
20-Apr-17,40
21-Apr-17,39.8
21-Apr-17,42
23-Apr-17,45
22-Apr-17,40.1
22-Apr-17,40
23-Apr-17,40
23-Apr-17,40
24-Apr-17,39.7
24-Apr-17,40
24-Apr-17,41
25-Apr-17,40.5
27-Apr-17,46
26-Apr-17,41.7
25-Apr-17,44
25-Apr-17,42
25-Apr-17,39
27-Apr-17,41.5
26-Apr-17,40
27-Apr-17,43
27-Apr-17,32
28-Apr-17,41.9
29-Apr-17,42.6
28-Apr-17,43
29-Apr-17,42
30-Apr-17,43
1-May-17,43.6
30-Apr-17,41
2-May-17,43.4
1-May-17,42
3-May-17,43.4
4-May-17,45
2-May-17,43
2-May-17,42
4-May-17,39
4-May-17,43.2
4-May-17,42
5-May-17,43.6
5-May-17,40
6-May-17,42.3
5-May-17,40
7-May-17,42.9
6-May-17,40
7-May-17,42
8-May-17,42.8
9-May-17,42.5
8-May-17,40
10-May-17,41
9-May-17,41
11-May-17,43
9-May-17,40
10-May-17,38
11-May-17,42
11-May-17,41
12-May-17,41.1
12-May-17,40
13-May-17,40.9
14-May-17,40.9
13-May-17,39
13-May-17,39
14-May-17,38
15-May-17,39.6
15-May-17,38
16-May-17,38.8
17-May-17,38.7
16-May-17,38
16-May-17,39
18-May-17,40
17-May-17,39
18-May-17,38
17-May-17,38
18-May-17,38
19-May-17,37
19-May-17,37
20-May-17,37.1
21-May-17,37.1
22-May-17,37
20-May-17,38
20-May-17,39
22-May-17,36.6
21-May-17,37
23-May-17,37.3
22-May-17,38
23-May-17,39
24-May-17,37.9
23-May-17,39
25-May-17,42
25-May-17,38.4
24-May-17,39
25-May-17,41
26-May-17,37.9
26-May-17,41
27-May-17,38.8
27-May-17,42
28-May-17,39.5
29-May-17,39.9
28-May-17,42
29-May-17,41
30-May-17,39.9
30-May-17,41
31-May-17,41.2
30-May-17,38
1-Jun-17,41
1-Jun-17,39.9
31-May-17,40
2-Jun-17,38.4
1-Jun-17,39
2-Jun-17,37
3-Jun-17,39
4-Jun-17,38.7
3-Jun-17,36
4-Jun-17,37
6-Jun-17,37
5-Jun-17,37.6
5-Jun-17,38
6-Jun-17,37.7
7-Jun-17,37.9
8-Jun-17,41
6-Jun-17,38
6-Jun-17,38
8-Jun-17,36.9
7-Jun-17,37
9-Jun-17,36.6
8-Jun-17,37
10-Jun-17,37.1
9-Jun-17,39
11-Jun-17,37.5
10-Jun-17,38
12-Jun-17,40.3
11-Jun-17,36
11-Jun-17,35
12-Jun-17,45
12-Jun-17,37
12-Jun-17,36
13-Jun-17,40.4
13-Jun-17,39
14-Jun-17,40.2
15-Jun-17,43
13-Jun-17,36
15-Jun-17,38.8
18-Jun-17,39
14-Jun-17,38
16-Jun-17,38.8
15-Jun-17,38
17-Jun-17,35.8
16-Jun-17,39
17-Jun-17,39
18-Jun-17,36.7
18-Jun-17,38
19-Jun-17,40
19-Jun-17,36.7
18-Jun-17,36
19-Jun-17,37
20-Jun-17,37.6
20-Jun-17,37
21-Jun-17,39.2
20-Jun-17,37
20-Jun-17,40
20-Jun-17,40
22-Jun-17,43
22-Jun-17,38.7
21-Jun-17,39
22-Jun-17,42
23-Jun-17,37
23-Jun-17,39
24-Jun-17,35.9
24-Jun-17,38
25-Jun-17,37
25-Jun-17,35.9
25-Jun-17,36
26-Jun-17,34.4
26-Jun-17,39
27-Jun-17,35.4
27-Jun-17,39
29-Jun-17,41
28-Jun-17,36.2
27-Jun-17,39
29-Jun-17,37
28-Jun-17,40
29-Jun-17,36.6
29-Jun-17,38
30-Jun-17,37.6
30-Jun-17,38
1-Jul-17,38.7
2-Jul-17,38.1
1-Jul-17,37
2-Jul-17,39
3-Jul-17,38.3
4-Jul-17,37.8
3-Jul-17,37
6-Jul-17,43
5-Jul-17,38.1
4-Jul-17,38
6-Jul-17,38
5-Jul-17,37
7-Jul-17,39.2
6-Jul-17,37
8-Jul-17,39.8
7-Jul-17,38
8-Jul-17,39
9-Jul-17,39.3
9-Jul-17,39
10-Jul-17,38
10-Jul-17,39.6
10-Jul-17,40
11-Jul-17,39.9
11-Jul-17,37
12-Jul-17,40.8
12-Jul-17,40
13-Jul-17,42
11-Jul-17,40
13-Jul-17,40.6
13-Jul-17,36
14-Jul-17,41.5
13-Jul-17,39
14-Jul-17,38
15-Jul-17,40.2
16-Jul-17,40.2
15-Jul-17,38
16-Jul-17,39
16-Jul-17,39
17-Jul-17,37.7
17-Jul-17,38
18-Jul-17,37.6
20-Jul-17,42
18-Jul-17,37
19-Jul-17,38.3
18-Jul-17,38
19-Jul-17,44
20-Jul-17,38.3
19-Jul-17,36
21-Jul-17,38
20-Jul-17,35
20-Jul-17,37
22-Jul-17,36.8
21-Jul-17,38
23-Jul-17,36.3
22-Jul-17,39
23-Jul-17,37
24-Jul-17,35.1
25-Jul-17,35.2
24-Jul-17,36
27-Jul-17,39
26-Jul-17,35.7
25-Jul-17,39
25-Jul-17,37
27-Jul-17,37.7
26-Jul-17,39
31-Jul-17,44
27-Jul-17,39
28-Jul-17,36.6
29-Jul-17,36.8
28-Jul-17,39
29-Jul-17,38
30-Jul-17,37
31-Jul-17,37.1
30-Jul-17,37
31-Jul-17,37
1-Aug-17,37.1
2-Aug-17,37.5
1-Aug-17,36
3-Aug-17,39
3-Aug-17,36.9
1-Aug-17,37
2-Aug-17,36
5-Aug-17,32
4-Aug-17,35.8
3-Aug-17,36
4-Aug-17,37
5-Aug-17,35
6-Aug-17,34.5
6-Aug-17,36
5-Aug-17,38
7-Aug-17,36.4
6-Aug-17,38
6-Aug-17,38
6-Aug-17,36
8-Aug-17,37.3
7-Aug-17,37
10-Aug-17,41
9-Aug-17,36.3
8-Aug-17,36
9-Aug-17,40
8-Aug-17,37
9-Aug-17,36
10-Aug-17,37.9
11-Aug-17,38.9
10-Aug-17,37
12-Aug-17,35
11-Aug-17,37
12-Aug-17,37.3
12-Aug-17,36
13-Aug-17,36.3
14-Aug-17,36
13-Aug-17,34
14-Aug-17,41
15-Aug-17,35.5
14-Aug-17,36
15-Aug-17,36
16-Aug-17,33.8
17-Aug-17,40
15-Aug-17,39
15-Aug-17,35
17-Aug-17,34.6
15-Aug-17,34
21-Aug-17,36
16-Aug-17,37
18-Aug-17,34.9
17-Aug-17,38
19-Aug-17,35.9
18-Aug-17,37
19-Aug-17,36
20-Aug-17,35.7
20-Aug-17,37
21-Aug-17,35.9
20-Aug-17,33
20-Aug-17,35
19-Aug-17,34
22-Aug-17,35.8
21-Aug-17,35
23-Aug-17,35.9
22-Aug-17,35
24-Aug-17,39
22-Aug-17,39
23-Aug-17,34
24-Aug-17,35.5
25-Aug-17,35.4
24-Aug-17,34
26-Aug-17,36.1
25-Aug-17,35
26-Aug-17,35
27-Aug-17,36
27-Aug-17,35
28-Aug-17,36.6
31-Aug-17,38
29-Aug-17,36.7
29-Aug-17,39
28-Aug-17,35
29-Aug-17,35
30-Aug-17,37.6
29-Aug-17,38
31-Aug-17,40
30-Aug-17,34
31-Aug-17,38.1
31-Aug-17,34
1-Sep-17,37.9
1-Sep-17,34
2-Sep-17,37.6
2-Sep-17,36
3-Sep-17,38.2
4-Sep-17,39.1
3-Sep-17,38
5-Sep-17,39.7
4-Sep-17,37
5-Sep-17,37
7-Sep-17,40
5-Sep-17,41
6-Sep-17,41
6-Sep-17,36
7-Sep-17,40.9
7-Sep-17,36
8-Sep-17,39.6
9-Sep-17,38.7
8-Sep-17,38
9-Sep-17,38
10-Sep-17,36.7
10-Sep-17,38
11-Sep-17,35.3
12-Sep-17,34.7
11-Sep-17,37
12-Sep-17,39
12-Sep-17,37
14-Sep-17,43
13-Sep-17,35.3
13-Sep-17,39
12-Sep-17,34.5
14-Sep-17,36.8
13-Sep-17,37
15-Sep-17,38.4
14-Sep-17,37
14-Sep-17,41
14-Sep-17,40
16-Sep-17,42.8
15-Sep-17,36
16-Sep-17,39.5
17-Sep-17,39.4
16-Sep-17,38
17-Sep-17,38
18-Sep-17,43
18-Sep-17,37.5
18-Sep-17,38
19-Sep-17,39
19-Sep-17,40
18-Sep-17,38
21-Sep-17,45
19-Sep-17,39
19-Sep-17,39
20-Sep-17,38.2
21-Sep-17,38.3
20-Sep-17,40
20-Sep-17,37
20-Sep-17,35
21-Sep-17,39
22-Sep-17,38.3
21-Sep-17,38
20-Sep-17,38.21
22-Sep-17,37
23-Sep-17,38.6
24-Sep-17,37.8
23-Sep-17,40
25-Sep-17,38.4
24-Sep-17,35
24-Sep-17,39
30-Sep-17,36
26-Sep-17,37.7
25-Sep-17,39
27-Sep-17,37.5
28-Sep-17,40
26-Sep-17,37
26-Sep-17,37
27-Sep-17,36
27-Sep-17,37
28-Sep-17,38.1
27-Sep-17,34.57
29-Sep-17,38.3
28-Sep-17,37
28-Sep-17,37
29-Sep-17,37
30-Sep-17,37.9
30-Sep-17,38
1-Oct-17,38.6
2-Oct-17,32
1-Oct-17,37
2-Oct-17,39
3-Oct-17,37.3
2-Oct-17,38
4-Oct-17,36.4
4-Oct-17,41
3-Oct-17,39
3-Oct-17,39
5-Oct-17,35.6
4-Oct-17,39
5-Oct-17,39
6-Oct-17,36
4-Oct-17,36.2
8-Oct-17,33
6-Oct-17,39
7-Oct-17,35.2
7-Oct-17,38
8-Oct-17,35.4
8-Oct-17,37
9-Oct-17,36
10-Oct-17,36.9
10-Oct-17,38
11-Oct-17,41
9-Oct-17,36
15-Oct-17,36
11-Oct-17,36.2
10-Oct-17,36
10-Oct-17,37
12-Oct-17,35.9
11-Oct-17,37
12-Oct-17,39
11-Oct-17,33.53
13-Oct-17,36.7
14-Oct-17,37.5
13-Oct-17,38
14-Oct-17,38
15-Oct-17,37.4
15-Oct-17,36
15-Oct-17,37
16-Oct-17,37.2
18-Oct-17,39
16-Oct-17,37
17-Oct-17,37.8
16-Oct-17,37
17-Oct-17,37
17-Oct-17,36
18-Oct-17,37.5
19-Oct-17,36.7
18-Oct-17,36
19-Oct-17,35
20-Oct-17,36.7
18-Oct-17,33.74
20-Oct-17,34
20-Oct-17,36
21-Oct-17,36.1
21-Oct-17,36
22-Oct-17,35.5
23-Oct-17,35
22-Oct-17,36
23-Oct-17,36
24-Oct-17,34.6
25-Oct-17,39
25-Oct-17,34.7
24-Oct-17,37
24-Oct-17,36
25-Oct-17,37
26-Oct-17,35.1
30-Oct-17,41
27-Oct-17,36.4
25-Oct-17,37.02
26-Oct-17,38
26-Oct-17,36
28-Oct-17,37.3
27-Oct-17,36
28-Oct-17,35
29-Oct-17,36.4
30-Oct-17,36.2
30-Oct-17,34
29-Oct-17,33
30-Oct-17,39
1-Nov-17,41
30-Oct-17,34
31-Oct-17,36.2
31-Oct-17,40
31-Oct-17,35
1-Nov-17,36.2
3-Nov-17,36
1-Nov-17,38
1-Nov-17,37
2-Nov-17,35
3-Nov-17,36.4
2-Nov-17,39
1-Nov-17,36.99
3-Nov-17,39
4-Nov-17,35
4-Nov-17,37
5-Nov-17,35.8
6-Nov-17,35.9
5-Nov-17,37
5-Nov-17,36
6-Nov-17,37
8-Nov-17,41
7-Nov-17,34.8
7-Nov-17,38
7-Nov-17,37
8-Nov-17,35.6
8-Nov-17,37
13-Nov-17,36
9-Nov-17,36.3
9-Nov-17,37
9-Nov-17,39
10-Nov-17,34.9
8-Nov-17,38.32
11-Nov-17,35.5
10-Nov-17,38
11-Nov-17,39
12-Nov-17,37.5
13-Nov-17,40
13-Nov-17,36.8
12-Nov-17,38
15-Nov-17,41
14-Nov-17,37.4
13-Nov-17,38
14-Nov-17,37
15-Nov-17,38
14-Nov-17,34
15-Nov-17,37
15-Nov-17,39
16-Nov-17,37.8
17-Nov-17,37.4
15-Nov-17,35.24
16-Nov-17,37
17-Nov-17,39
18-Nov-17,37.7
19-Nov-17,37.4
18-Nov-17,38
20-Nov-17,36.6
19-Nov-17,38
20-Nov-17,36
20-Nov-17,35
21-Nov-17,36.5
21-Nov-17,37
22-Nov-17,36.4
21-Nov-17,38
23-Nov-17,36.6
22-Nov-17,38
21-Nov-17,37.57
24-Nov-17,41.2
24-Nov-17,36.1
25-Nov-17,38.5
24-Nov-17,38
26-Nov-17,37.3
25-Nov-17,37
26-Nov-17,37
27-Nov-17,37.9
28-Nov-17,39
27-Nov-17,37
28-Nov-17,37.8
29-Nov-17,37.7
28-Nov-17,38
28-Nov-17,39
29-Nov-17,36
30-Nov-17,37.1
1-Dec-17,37.8
29-Nov-17,35.32
30-Nov-17,34
2-Dec-17,37
1-Dec-17,33
3-Dec-17,37.7
2-Dec-17,34
4-Dec-17,36
4-Dec-17,32
3-Dec-17,35
4-Dec-17,38.3
4-Dec-17,35
6-Dec-17,39
5-Dec-17,36.9
5-Dec-17,36
6-Dec-17,37.1
5-Dec-17,37
5-Dec-17,36
5-Dec-17,34.82
7-Dec-17,36.7
6-Dec-17,37
7-Dec-17,38
7-Dec-17,37
6-Dec-17,36
8-Dec-17,35.9
9-Dec-17,34.9
8-Dec-17,37
10-Dec-17,34.7
9-Dec-17,36
11-Dec-17,32
10-Dec-17,35
11-Dec-17,34.6
12-Dec-17,33.3
13-Dec-17,40
11-Dec-17,35
12-Dec-17,32
12-Dec-17,36
13-Dec-17,34.1
12-Dec-17,38
14-Dec-17,34.9
13-Dec-17,42
13-Dec-17,36
14-Dec-17,35
13-Dec-17,33.57
15-Dec-17,35.3
15-Dec-17,41
16-Dec-17,34.6
15-Dec-17,34
17-Dec-17,34.8
16-Dec-17,35
17-Dec-17,34
17-Dec-17,35
18-Dec-17,35.2
18-Dec-17,36
20-Dec-17,39
19-Dec-17,34.9
19-Dec-17,38
19-Dec-17,35
20-Dec-17,35.4
20-Dec-17,34
20-Dec-17,35
21-Dec-17,36.1
21-Dec-17,36
20-Dec-17,31.52
22-Dec-17,36.5
23-Dec-17,37.2
22-Dec-17,38
24-Dec-17,37.6
23-Dec-17,39
24-Dec-17,41
25-Dec-17,37
26-Dec-17,38
26-Dec-17,36.2
26-Dec-17,38
27-Dec-17,38
27-Dec-17,36.5
26-Dec-17,36.11
28-Dec-17,37.2
29-Dec-17,38.3
28-Dec-17,38
29-Dec-17,38
30-Dec-17,39.6
31-Dec-17,40.5
30-Dec-17,40
3-Jan-18,43
2-Jan-18,39.7
2-Jan-18,38
3-Jan-18,40.9
4-Jan-18,41.6
3-Jan-18,36.99
7-Jan-18,37
22-Jan-17,46
24-Jan-17,45.2
25-Jan-17,36
25-Jan-17,42.6
24-Jan-17,57
24-Jan-17,44
26-Jan-17,41.3
25-Jan-17,43
25-Jan-17,59
27-Jan-17,45.1
26-Jan-17,55
28-Jan-17,46.5
29-Jan-17,53
29-Jan-17,48.3
28-Jan-17,49
30-Jan-17,48.6
30-Jan-17,49
30-Jan-17,51
31-Jan-17,48.3
1-Feb-17,47.9
31-Jan-17,53
31-Jan-17,47
2-Feb-17,47.7
31-Jan-17,47
1-Feb-17,53
3-Feb-17,47.3
2-Feb-17,54
4-Feb-17,46.8
5-Feb-17,47
4-Feb-17,47
4-Feb-17,47
5-Feb-17,53
5-Feb-17,48.7
6-Feb-17,42
6-Feb-17,48
6-Feb-17,46.3
6-Feb-17,53
7-Feb-17,47.5
7-Feb-17,44
8-Feb-17,48.3
7-Feb-17,53
6-Feb-17,48
8-Feb-17,53
9-Feb-17,48.7
9-Feb-17,52
8-Feb-17,43
10-Feb-17,45.8
12-Feb-17,46
11-Feb-17,48.9
10-Feb-17,49
12-Feb-17,52
12-Feb-17,42
12-Feb-17,48.1
13-Feb-17,52
13-Feb-17,47.8
14-Feb-17,47.2
13-Feb-17,48
13-Feb-17,48
15-Feb-17,49.2
14-Feb-17,53
14-Feb-17,46
16-Feb-17,47.3
15-Feb-17,55
17-Feb-17,47
16-Feb-17,55
17-Feb-17,46
18-Feb-17,45.2
19-Feb-17,46.3
19-Feb-17,41
19-Feb-17,51
19-Feb-17,49
20-Feb-17,51
20-Feb-17,44.5
20-Feb-17,50
21-Feb-17,43.5
21-Feb-17,38
22-Feb-17,48
23-Feb-17,45
22-Feb-17,44.1
21-Feb-17,51
22-Feb-17,52
23-Feb-17,43.1
24-Feb-17,42.3
22-Feb-17,45
23-Feb-17,53
25-Feb-17,45.3
26-Feb-17,46
26-Feb-17,51
27-Feb-17,46.5
26-Feb-17,50
27-Feb-17,50
28-Feb-17,47.8
1-Mar-17,45
28-Feb-17,50
1-Mar-17,49.4
1-Mar-17,52
2-Mar-17,47.2
3-Mar-17,47.3
2-Mar-17,53
4-Mar-17,46.2
5-Mar-17,47
5-Mar-17,47
5-Mar-17,52
5-Mar-17,44
6-Mar-17,41
6-Mar-17,50
6-Mar-17,48.1
6-Mar-17,51
7-Mar-17,47.2
7-Mar-17,45
8-Mar-17,47.9
7-Mar-17,49
9-Mar-17,49
9-Mar-17,49.7
8-Mar-17,49
7-Mar-17,44
10-Mar-17,49.7
9-Mar-17,48
11-Mar-17,48.8
12-Mar-17,47.8
12-Mar-17,47
13-Mar-17,52
13-Mar-17,47
12-Mar-17,43
13-Mar-17,46
14-Mar-17,45.1
14-Mar-17,43
16-Mar-17,47
15-Mar-17,44.8
14-Mar-17,45
16-Mar-17,44.6
14-Mar-17,44
15-Mar-17,47
17-Mar-17,44.9
16-Mar-17,49
16-Mar-17,48
18-Mar-17,44.6
19-Mar-17,47.7
19-Mar-17,49
20-Mar-17,49
20-Mar-17,48.7
19-Mar-17,50
20-Mar-17,50
21-Mar-17,37
21-Mar-17,48.9
22-Mar-17,50.8
21-Mar-17,44
21-Mar-17,46
23-Mar-17,44
22-Mar-17,47
23-Mar-17,52.2
24-Mar-17,48.9
23-Mar-17,44
25-Mar-17,45.6
26-Mar-17,44.2
26-Mar-17,45
27-Mar-17,38
27-Mar-17,41.9
27-Mar-17,45
25-Mar-17,45
27-Mar-17,39
28-Mar-17,39
28-Mar-17,44
30-Mar-17,43
29-Mar-17,40.6
28-Mar-17,45
30-Mar-17,43
29-Mar-17,44
28-Mar-17,40
31-Mar-17,43.9
30-Mar-17,43
1-Apr-17,45.4
2-Apr-17,47.3
1-Apr-17,47
2-Apr-17,42
3-Apr-17,48.3
3-Apr-17,35
3-Apr-17,43
4-Apr-17,45.3
4-Apr-17,46
4-Apr-17,43
6-Apr-17,43
5-Apr-17,43.6
6-Apr-17,44
5-Apr-17,46
6-Apr-17,45
7-Apr-17,44.5
8-Apr-17,44.4
9-Apr-17,44
9-Apr-17,47.6
11-Apr-17,42
10-Apr-17,47
10-Apr-17,50.9
9-Apr-17,48
11-Apr-17,50.6
12-Apr-17,48.8
13-Apr-17,46
11-Apr-17,47
11-Apr-17,43
13-Apr-17,48.5
12-Apr-17,48
13-Apr-17,48
14-Apr-17,48.1
12-Apr-17,39
15-Apr-17,46.3
16-Apr-17,47
15-Apr-17,48
16-Apr-17,50
17-Apr-17,50
17-Apr-17,47.1
18-Apr-17,40
17-Apr-17,48
18-Apr-17,48.5
18-Apr-17,48
19-Apr-17,46.9
18-Apr-17,44
19-Apr-17,49
18-Apr-17,43
20-Apr-17,43.4
20-Apr-17,49
21-Apr-17,44
20-Apr-17,42
22-Apr-17,43.7
23-Apr-17,44.6
23-Apr-17,51
24-Apr-17,49
24-Apr-17,47
24-Apr-17,43
24-Apr-17,51
25-Apr-17,45.5
27-Apr-17,47
25-Apr-17,46
26-Apr-17,44.4
25-Apr-17,45
25-Apr-17,45
27-Apr-17,43.9
26-Apr-17,45
28-Apr-17,41.5
27-Apr-17,47
29-Apr-17,43.6
30-Apr-17,43.4
30-Apr-17,47
1-May-17,44.1
30-Apr-17,48
1-May-17,48
29-Apr-17,44
2-May-17,44.3
2-May-17,49
3-May-17,46
4-May-17,47
2-May-17,46
4-May-17,46.3
3-May-17,48
5-May-17,48.3
4-May-17,46
6-May-17,46.9
7-May-17,45
7-May-17,47.6
6-May-17,44
8-May-17,47.7
8-May-17,46
9-May-17,36
9-May-17,47.3
9-May-17,47
9-May-17,43
11-May-17,45
10-May-17,45.4
11-May-17,48.8
10-May-17,48
11-May-17,45
12-May-17,46.4
11-May-17,45
13-May-17,45.6
14-May-17,44
14-May-17,45.3
15-May-17,43.2
15-May-17,43
14-May-17,40
14-May-17,43
16-May-17,40
16-May-17,39
17-May-17,39
17-May-17,41.4
16-May-17,44
18-May-17,41
17-May-17,44
18-May-17,39.9
18-May-17,41
19-May-17,37.7
18-May-17,44
20-May-17,38.1
21-May-17,44
20-May-17,45
21-May-17,38.6
22-May-17,46
23-May-17,37
22-May-17,46
22-May-17,36.1
23-May-17,38.2
23-May-17,40
23-May-17,40
23-May-17,48
24-May-17,40.1
25-May-17,44
23-May-17,40
24-May-17,48
25-May-17,41.1
25-May-17,46
26-May-17,40.5
27-May-17,42.5
28-May-17,45
28-May-17,43
29-May-17,42.9
29-May-17,44
30-May-17,45
30-May-17,41.7
31-May-17,42.4
30-May-17,40
30-May-17,43
1-Jun-17,43
31-May-17,47
1-Jun-17,39.6
31-May-17,43
2-Jun-17,39.1
1-Jun-17,44
3-Jun-17,40.9
4-Jun-17,40.4
2-Jun-17,44
4-Jun-17,46
6-Jun-17,34
5-Jun-17,40.8
5-Jun-17,46
6-Jun-17,41
7-Jun-17,40.5
8-Jun-17,43
6-Jun-17,40
6-Jun-17,45
8-Jun-17,38.9
7-Jun-17,46
9-Jun-17,42.3
8-Jun-17,46
10-Jun-17,41
11-Jun-17,46
11-Jun-17,40
11-Jun-17,41
12-Jun-17,43
12-Jun-17,43
13-Jun-17,43
12-Jun-17,41
13-Jun-17,42
14-Jun-17,42
15-Jun-17,45
13-Jun-17,45
14-Jun-17,47
15-Jun-17,42
18-Jun-17,42
16-Jun-17,44
15-Jun-17,50
17-Jun-17,38
18-Jun-17,48
18-Jun-17,42
18-Jun-17,39
19-Jun-17,47
19-Jun-17,37
19-Jun-17,44
20-Jun-17,37.3
20-Jun-17,45
22-Jun-17,45
21-Jun-17,41
20-Jun-17,43
21-Jun-17,48
22-Jun-17,41.8
21-Jun-17,46
23-Jun-17,40.4
22-Jun-17,46
24-Jun-17,40.7
25-Jun-17,41.8
25-Jun-17,47
24-Jun-17,45
25-Jun-17,38
26-Jun-17,40.3
26-Jun-17,46
27-Jun-17,40
27-Jun-17,43
27-Jun-17,46
27-Jun-17,44
27-Jun-17,42
27-Jun-17,42
29-Jun-17,43
28-Jun-17,41.2
29-Jun-17,40.3
28-Jun-17,45
29-Jun-17,46
30-Jun-17,39.4
1-Jul-17,40.4
2-Jul-17,38.1
2-Jul-17,44
3-Jul-17,44
3-Jul-17,40
4-Jul-17,38.9
6-Jul-17,46
5-Jul-17,38
4-Jul-17,41
6-Jul-17,37.6
5-Jul-17,44
6-Jul-17,45
7-Jul-17,39.5
8-Jul-17,40.7
9-Jul-17,45
9-Jul-17,40.3
9-Jul-17,46
10-Jul-17,43.2
10-Jul-17,45
11-Jul-17,43.6
11-Jul-17,45
12-Jul-17,44.8
13-Jul-17,44
11-Jul-17,41
13-Jul-17,46
12-Jul-17,44
13-Jul-17,39
13-Jul-17,43
14-Jul-17,47
15-Jul-17,45
16-Jul-17,46
16-Jul-17,43
15-Jul-17,44
16-Jul-17,42
17-Jul-17,43
16-Jul-17,40
17-Jul-17,43
17-Jul-17,41
18-Jul-17,41
18-Jul-17,41
19-Jul-17,40.5
20-Jul-17,42
18-Jul-17,42
18-Jul-17,39
20-Jul-17,39
19-Jul-17,43
20-Jul-17,43
21-Jul-17,39
22-Jul-17,41
23-Jul-17,39
23-Jul-17,44
24-Jul-17,39
24-Jul-17,42
24-Jul-17,44
24-Jul-17,44
25-Jul-17,36.8
27-Jul-17,41
25-Jul-17,41
26-Jul-17,36.8
25-Jul-17,43
26-Jul-17,41
27-Jul-17,39
27-Jul-17,41
28-Jul-17,37.7
29-Jul-17,38.2
30-Jul-17,38.2
29-Jul-17,43
30-Jul-17,39
31-Jul-17,38.4
31-Jul-17,39
1-Aug-17,33
1-Aug-17,38.8
1-Aug-17,38
2-Aug-17,39.7
3-Aug-17,41
2-Aug-17,39
1-Aug-17,39
